"rgn_id","year","percent"
1,1990,9.4988226742
1,1993,1.50000015000001
1,1994,18.8284658203
1,1995,7.83169103608
1,1996,8.08444172541429
1,1997,8.81037871953333
1,1998,9.56590707622062
1,1999,8.2059893563579
1,2000,8.85369847291481
1,2001,7.62031166962667
1,2002,8.84308942418372
1,2003,9.17906705186762
1,2004,9.08286543725189
1,2005,8.81289066135951
1,2006,8.55778389515786
1,2007,8.06515339333694
1,2008,8.23510632973176
1,2009,8.8185651254625
1,2010,8.59120077369028
