"rgn_id","product","weight"
1,"corals",0.251326068931293
1,"fish_oil",0.501921586904719
1,"ornamentals",0.356832742616399
1,"seaweeds",0.327857089349522
1,"shells",0.256926398368122
1,"sponges",0.142833959340808
