"rgn_id","product","year","tonnes"
1,"shells",1984,3897.671875
1,"shells",1985,4072.671875
1,"shells",1986,4245.015625
1,"shells",1987,4308.140625
1,"shells",1988,3736.046875
1,"shells",1989,3146.625
1,"shells",1990,2239.78947368421
1,"shells",1991,1449.06578947368
1,"shells",1992,1718.18421052632
1,"shells",1993,1813.5
1,"shells",1994,1683.28260869565
1,"shells",1995,2127.65625
1,"shells",1996,1499.36827956989
1,"shells",1997,1368.67676767677
1,"shells",1998,1220.90151515152
1,"shells",1999,978.573809523809
1,"shells",2000,947.035416666667
1,"shells",2001,956.263257575758
1,"shells",2002,923.788043478261
1,"shells",2003,1059.1454248366
1,"shells",2004,1202.27878787879
1,"shells",2005,1272.53879310345
1,"shells",2006,1416.20197740113
1,"shells",2007,1234.41120218579
1,"shells",2008,1095.25819672131
1,"shells",2009,967.934426229508
1,"shells",2010,891.480874316941
1,"shells",2011,989.467213114754
1,"sponges",1976,21.3333333333333
1,"sponges",1977,19.09375
1,"sponges",1978,19.46875
1,"sponges",1979,17.1018518518519
1,"sponges",1980,14.6083333333333
1,"sponges",1981,13.625
1,"sponges",1982,12.5909090909091
1,"sponges",1983,12.5681818181818
1,"sponges",1984,12.6363636363636
1,"sponges",1985,12.5
1,"sponges",1986,13.9318181818182
1,"sponges",1987,14.2954545454545
1,"sponges",1988,17.8194444444444
1,"sponges",1989,18.4375
1,"sponges",1990,25.719298245614
1,"sponges",1991,34.4444444444444
1,"sponges",1992,43.2575757575758
1,"sponges",1993,50.6022727272727
1,"sponges",1994,42.2376543209877
1,"sponges",1995,42.0944444444444
1,"sponges",1996,40.9086021505376
1,"sponges",1997,52.0378787878788
1,"sponges",1998,64.4404761904762
1,"sponges",1999,60.1578947368421
1,"sponges",2000,56.6729166666667
1,"sponges",2001,51.325
1,"sponges",2002,42.2926829268293
1,"sponges",2003,37.5731707317073
1,"sponges",2004,31.0243902439024
1,"sponges",2005,130.664634146341
1,"sponges",2006,246.567073170732
1,"sponges",2007,377.378048780488
1,"sponges",2008,487.853658536585
1,"sponges",2009,488.90243902439
1,"sponges",2010,484.138211382115
1,"sponges",2011,453.731707317073
